Date,Order_ID,Item_ID,Quantity_Sold
2021-04-26,8666,0300008361,1
2021-04-26,8666,2006995712100,1
2021-04-26,8666,2006952512101,2
2021-04-26,8666,2007974110108,1
2021-04-26,8666,2007122610108,1
2021-04-26,8666,2007729610105,1
2021-04-26,8666,0400031001,2
2021-04-26,8666,2008084710103,1
2021-04-26,8666,2007035510106,1
2021-04-26,8666,0200048081,1
2021-04-26,8666,2007154210109,1
2021-04-26,8666,2007974210105,1
2021-04-26,8666,2006861810107,2
2021-04-26,8666,2007041510107,2
2021-04-26,8667,2007956510100,1
2021-04-26,8667,2007962810102,1
2021-04-26,8667,2007730410107,1
2021-04-26,8667,2007730810105,1
2021-04-26,8667,2007126111106,1
2021-04-26,8667,2008035310109,1
2021-04-26,8667,2007962610108,1
2021-04-26,8667,2008140813106,1
2021-04-26,8667,2007499211106,1
2021-04-26,8667,2007500610102,3
2021-04-26,8667,0500018244,1
2021-04-26,8667,2007306611105,1
2021-04-26,8667,2008140912106,1
2021-04-26,8668,2007954510102,1
2021-04-26,8668,2009462610107,1
2021-04-26,8668,2006905610106,1
2021-04-26,8668,2007071210107,2
2021-04-26,8670,2007235812109,1
2021-04-26,8670,2008044012100,1
2021-04-26,8670,2008120811108,1
2021-04-26,8670,2009462610107,1
2021-04-26,8670,2006925010108,1
2021-04-26,8670,2007235810105,1
2021-04-26,8670,2007954510102,1
2021-04-26,8670,2007003910105,1
2021-04-26,8671,0300011061,1
2021-04-26,8672,2007270116101,1
2021-04-26,8672,0200043091,2
2021-04-26,8673,2007246710104,1
2021-04-26,8673,2007021310109,1
2021-04-26,8673,2008082610108,1
2021-04-26,8673,0200042641,1
2021-04-26,8673,2006952511104,2
2021-04-26,8673,70200031581,1
2021-04-26,8673,0200025461,1
2021-04-26,8673,2006995713107,1
2021-04-26,8673,2006978710109,1
2021-04-26,8673,2006940210101,1
2021-04-26,8673,2007489010108,1
2021-04-26,8673,2007154210109,2
2021-04-26,8673,2007730410107,1
2021-04-27,8674,2008828410108,1
2021-04-27,8674,2007021310109,3
2021-04-27,8674,0100044211,2
2021-04-27,8674,2008095910103,1
2021-04-27,8674,2008095910103,1
2021-04-27,8674,0100037531,1
2021-04-27,8674,2007235412101,1
2021-04-27,8674,2007469710103,2
2021-04-27,8674,2007498310107,1
2021-04-27,8674,2008051710105,1
2021-04-27,8675,0300011552,1
2021-04-27,8675,0300011552,1
2021-04-27,8675,0300011551,1
2021-04-27,8676,0300011552,4
44311,Y24058650,0500007232,1
44312,Y24077008,2007133310103,1
