Date,Order_ID,Item_ID,Quantity_Sold
2021-04-22,8581,2006860410100,1
2021-04-22,8582,2006860410100,3
2021-04-22,8582,2006905611103,1
2021-04-22,8582,0300020711,1
2021-04-22,8582,0400031161,1
2021-04-22,8582,1000066221,1
2021-04-22,8582,2006904010105,1
2021-04-22,8583,0400031171,1
2021-04-22,8583,2000003212101,1
2021-04-22,8583,2000003210107,1
2021-04-22,8583,0200027971,1
2021-04-22,8583,0500019804,1
2021-04-22,8583,2008443410101,1
2021-04-22,8583,2006899515104,1
2021-04-22,8583,2007971210108,1
2021-04-22,8583,2008828310101,1
2021-04-22,8583,2006975810109,1
2021-04-22,8584,2007170113101,1
2021-04-22,8584,2006940210101,1
2021-04-22,8584,2007106210102,1
2021-04-22,8584,2009462610107,1
2021-04-22,8584,2006894510104,2
2021-04-22,8584,2180168310010,1
2021-04-22,8584,2007283312101,1
2021-04-22,8584,2008187012104,1
2021-04-22,8584,2008084610106,1
2021-04-22,8584,0200037531,1
2021-04-22,8585,0400032091,1
2021-04-22,8585,0400033491,1
2021-04-22,8585,2008180210101,1
2021-04-22,8585,0400032101,1
2021-04-22,8585,70200035561,1
2021-04-22,8585,0400032521,1
2021-04-22,8586,0300011551,1
2021-04-22,8586,0100044211,4
2021-04-22,8587,0300014891,1
2021-04-22,8588,2007647910103,1
2021-04-22,8588,2006935810101,1
2021-04-22,8588,2007035510106,1
2021-04-22,8588,0200406061,1
2021-04-22,8588,0200043091,1
2021-04-22,8588,2006879111104,2
2021-04-22,8588,2006919410105,1
2021-04-22,8588,0300016732,1
2021-04-22,8588,2006890312108,1
2021-04-22,8588,2007498311104,1
2021-04-22,8588,2006970210102,1
2021-04-22,8588,2007651610105,1
2021-04-22,8588,2008045810101,1
2021-04-22,8589,2006844510109,1
2021-04-22,8589,0400031171,1
2021-04-22,8590,2006940712100,1
2021-04-22,8590,2006890410101,1
2021-04-22,8590,2006890412105,1
2021-04-22,8590,0300015911,1
2021-04-22,8590,2006890411108,1
2021-04-22,8591,2007164813109,1
2021-04-22,8591,0100030402,1
2021-04-22,8591,2007250810104,1
2021-04-22,8591,2007154210109,1
2021-04-22,8591,0200024461,1
2021-04-22,8591,2006875710103,1
2021-04-22,8591,2007246510100,1
2021-04-22,8591,0300013981,1
2021-04-22,8591,2007157212100,1
2021-04-22,8591,2008188410107,1
2021-04-22,8591,2006995712100,1
2021-04-22,8591,2007140610104,1
2021-04-22,8591,2006967510109,1
2021-04-22,8592,2006841412109,5
2021-04-22,8593,2007140714109,1
2021-04-22,8593,2007140711108,1
2021-04-22,8593,2007163210107,1
2021-04-22,8593,2007295710100,1
2021-04-22,8593,2007140710101,1
2021-04-22,8593,2007140712105,1
2021-04-22,8593,2007140715106,1
2021-04-22,8593,2006934811109,1
2021-04-22,8593,2008132210104,1
2021-04-22,8593,2007246313107,1
2021-04-22,8593,2007246310106,1
2021-04-22,8593,2006934911106,1
2021-04-22,8593,2006935111109,1
2021-04-22,8593,2008138511106,1
2021-04-23,8594,2007000211106,1
2021-04-23,8594,0200023641,1
